lyric,genre
"  Se você chorar em silêncio Como vou saber Que sente minha falta? Ouvi dizer que cansou de bancar o forte Sua bússola aponta pro norte do nosso amor Nossas promessas, não me interessam Foi a última coisa que ouvi você falar Pediu pra não te procurar Pra sumir da sua vida Tô sabendo Que não para de chorar Que pediu pro vento soprar Meu perfume da sua cama Tô sabendo Que anda ouvindo a minha voz Que sentiu meu cheiro nos lençóis Abraçado no seu travesseiro A saudade apertando no peito Por que não me pede pra voltar ? ",sertanejo
  Ela não sabe Quanta tristeza cabe numa solidão Eu sei que ela não pensa Quanto a indiferença Dói num coração Se ela soubesse O que acontece quando estou tão triste assim Mas ela me condena Ela não tem pena Não tem dó de mim Sou da linha de umbanda Vou no babalaô Para pedir pra ela voltar pra mim Porque assim eu sei que vou morrer de dor ,bossa_nova
"  É a Fabrica de Bico Arsenal de Fuzil novo, Se tu não acredita, perdeu poder de fogo! E tem 660 R1 várias Hornet, de 762 e mochila da Redley, É só bandido cachorrão pra novinha ficar maluca, Viu a Twister amarela e quer subir na minha garupa, É só blusão da Ecko e Boné da Lacoste, No baile do Caipirão na ZN 29 Oh essa frase eu ja escutei e vou reforçando o papo: Que nois que um montão de novinha isso ja é confirmado, elas bateram cabeça e isso é um absurdo, nao precisa briga vai ser peru pra todo mundo... Hoje eu comprei um adidas novo No lugar do puma disco E agua de bandido é redbull com whisk! Eu ja to embrazado, cheio de milhão no bolso pode fala que é foda o meu cordao de ouro! segura tirino! segura sem neurose! O problema é esse aqui... Fala Zoi Quando a fiel vai pro baile eu nem gosto de dar rolé Porque eu me conheço e conheço a minha mulher! Se outra me olhar, olha so que ela fala: se eu tiver um montao de novinha ela pega todas na porrada! ",funk
"  Agora se prepara A brincadeira já vai começar Então vem cá, presta atenção No que eu vou te ensinar Vai lá, aumenta o som Apaga a luz pro clima esquentar A noite é nossa e hoje não tem hora pra acabar É do jeito que eu quero É do jeito que eu gosto E aposto que desse jeito você vai adorar É do jeito que eu quero É do jeito que eu gosto Chegou a hora de fazer tudo que eu mandar Se eu mandar tu descer, você desce Se eu mandar rebolar, tu rebola Se eu mandar tu mexer, você mexe Mas se eu falar para, tu para na hora Se eu mandar agitar, tu agita Se eu mandar tu ficar, você fica Porque agora que eu mando e você obedece Se eu mandar tu descer, você desce Se eu mandar rebolar, tu rebola Se eu mandar tu mexer, você mexe Mas se eu falar para, tu para na hora Se eu mandar agitar, tu agita Se eu mandar tu ficar, você fica Porque agora que eu mando e você obedece Assim, assim, vem! Hoje eu te quero só pra mim Assim, assim, vem! Obedecendo só a mim Assim, assim, vem! Hoje eu te quero só pra mim Assim, assim, vem! Agora se prepara A brincadeira já vai começar Então vem cá, presta atenção No que eu vou te ensinar Vai lá, aumenta o som Apaga a luz pro clima esquentar A noite é nossa e hoje não tem hora pra acabar É do jeito que eu quero É do jeito que eu gosto E aposto que desse jeito você vai adorar É do jeito que eu quero É do jeito que eu gosto Chegou a hora de fazer tudo que eu mandar Se eu mandar tu descer, você desce Se eu mandar rebolar, tu rebola Se eu mandar tu mexer, você mexe Mas se eu falar para, tu para na hora Se eu mandar agitar, tu agita Se eu mandar tu ficar, você fica Porque agora que eu mando e você obedece Se eu mandar tu descer, você desce Se eu mandar rebolar, tu rebola Se eu mandar tu mexer, você mexe Mas se eu falar para, tu para na hora Se eu mandar agitar, tu agita Se eu mandar tu ficar, você fica Porque agora que eu mando e você obedece Assim, assim, vem! Hoje eu te quero só pra mim Assim, assim, vem! Obedecendo só a mim Assim, assim, vem! Hoje eu te quero só pra mim Assim, assim, vem! Agora se prepara A brincadeira já vai começar ",funk
"  Eu não preciso transformar Pedras em pães para provar Que no deserto tu estás Cuidando de mim De um lugar alto não vou me lançar Só pra demonstrar o teu poder Eu não preciso ver fenômenos para crer em ti Não troco nossa comunhão Pelo prazer de conquistar Palácios, riquezas Como um deserto Isso vai passar Por isso resistindo estou E quando minha força se esgotar O teu anjo vai me alimentar Te adorar é o que sustenta-me de pé Não vou perder a guerra Te louvar em meio as tentações É mais que estrategia Posso não ver o amanhã Mas hoje sei Que esse deserto vai chegar ao fim O senhor está cuidando de mim ",gospel
  A magia está no ar Vejo fogo na arena O cavalo a celar Isso é coisa de cinema Uma beca invocada Um pingente no chapéu Ouço uma oração Sinto um pedaço do céu Alô galera de cowboy Alô galera de peão Quem gosta de rodeio bate forte com a mão Sinto o clima É dia de rodeio Todo mundo se arrumou Alegria de um país inteiro Festa de interior Uma beca invocada Um pingente no chapéu Ouço uma oração Sinto um pedaço do céu Alô galera de cowboy Alô galera de peão Quem gosta de rodeio bate forte com a mão Alô galera de cowboy Alô galera de peão Quem gosta de rodeio bate forte com a mão Sinto o clima É dia de rodeio Todo mundo se arrumou Alegria de um país inteiro Festa de interior Uma beca invocada Um pingente no chapéu Ouço uma oração Sinto um pedaço do céu Alô galera de cowboy Alô galera de peão Quem gosta de rodeio bate forte com a mão Alô galera de cowboy Alô galera de peão Quem gosta de rodeio bate forte com a mão Alô galera de cowboy Alô galera de peão Quem gosta de rodeio bate forte com a mão Alô galera de cowboy Alô galera de peão Quem gosta de rodeio bate forte com a mão Alô galera de cowboy Alô galera de peão Quem gosta de rodeio bate forte com a mão Alô galera de cowboy Alô galera de peão Quem gosta de rodeio bate forte com a mão ,sertanejo
"  Rude cruz se erigiu Dela o dia fugiu Como emblema de vergonha e dor Mas contemplo essa cruz Porque nela Jesus Deu a vida por mim, pecador Sim, eu amo a mensagem da cruz 'Té morrer eu a vou proclamar Levarei eu também minha cruz 'Té por uma coroa trocar Desde a glória dos céus O Cordeiro de Deus Ao calvário humilhante baixou Essa cruz tem pra mim Atrativos sem fim Porque nela Jesus me salvou Nessa cruz padeceu E por mim já morreu Meu Jesus, para dar-me perdão E eu me alegro na cruz Dela vem graça e luz Para minha santificação Eu aqui com Jesus A vergonha da cruz Quero sempre levar e sofrer Cristo vem me buscar E com Ele, no lar Uma parte da glória hei de ter ",gospel
"  A gente passa Por várias situações em um só dia Primeiro beija e depois briga Se ama e também faz intriga A gente forma Um casalzinho assim meio sem juízo Você mimada e atrevida E eu to nem aí pra vida Se me agride, eu te beijo Me maltrata, eu sempre esqueço E me vejo novamente preso em seus abraços Tem gente que vira lembrança Outros que viram passado E eu to sempre me virando, pra tá do seu lado Só quero estar do seu lado Seria pior não ter nunca mais O seu mau humor me tirando a paz Mas cinco minutos depois Te provoco risos, te beijo à força E mais uma vez você me perdoa Diz eu te amo com voz rouca A gente passa Por várias situações em um só dia Primeiro beija e depois briga Se ama e também faz intriga Se me agride, eu te beijo Me maltrata, eu sempre esqueço E me vejo novamente preso em seus abraços Tem gente que vira lembrança Outros que viram passado E eu to sempre me virando, pra tá do seu lado Só quero estar do seu lado Seria pior não ter nunca mais O seu mau humor me tirando a paz Mas cinco minutos depois Te provoco risos, te beijo à força E mais uma vez você me perdoa Diz eu te amo Seria pior não ter nunca mais O seu mau humor Mas cinco minutos depois Te provoco risos, te beijo à força E mais uma vez você me perdoa Diz eu te amo com voz rouca ",sertanejo
"  Acabou nosso carnaval Ninguém ouve cantar canções Ninguém passa mais brincando feliz E nos corações Saudades e cinzas foi o que restou Pelas ruas o que se vê É uma gente que nem se vê Que nem se sorri Se beija e se abraça E sai caminhando Dançando e cantando cantigas de amor E no entanto é preciso cantar Mais que nunca é preciso cantar É preciso cantar e alegrar a cidade A tristeza que a gente tem Qualquer dia vai se acabar Todos vão sorrir Voltou a esperança É o povo que dança Contente da vida, feliz a cantar Porque são tantas coisas azuis E há tão grandes promessas de luz Tanto amor para amar de que a gente nem sabe Quem me dera viver pra ver E brincar outros carnavais Com a beleza dos velhos carnavais Que marchas tão lindas E o povo cantando seu canto de paz Seu canto de paz ",bossa_nova
"  Eu sei que foi pago um alto preço Para que contigo eu fosse um meu irmão Quando Jesus derramou sua vida Ele pensava em ti, Ele pensava em mim Pensava em nós E nos via redimidos por seu sangue Lutando o bom combate do Senhor Lado a lado trabalhando, sua Igreja edificando E rompendo as barreiras pelo amor E na força do Espírito Santo nós proclamamos aqui Que pagaremos o preço de sermos um só coração no Senhor E por mais que as trevas militem e nos tentem separar Com nossos olhos em Cristo, unidos iremos andar ",gospel
"  solta esse porra!!! Senta senta senta aqui que essa é nova do copinho.. Vou mandar pra tú A pedido, a pedido, a pedido da novinha Solta esse porra!!! Senta senta senta aqui essa é nova do copinho.. Vou mandar pra tú Solta esse porra!!! Você quer o meu cú Você quer minha buceta ou você prefere que eu te toque uma punheta? Eu vou te chupar até você gozar Eu vou gemer até te enlouquecer Eu vou gemer Eu vou gemer Eu vou gemer.. Toque uma punheta Toque uma punheta Toque uma punheta solta esse porra!! senta senta senta aqui essa é nova do copinho.. vou mandar pra tú A pedido, a pedido, a pedido da novinha solta esse porra!!! senta senta senta aqui essa é nova do copinho.. Você quer o meu cú Você quer minha buceta ou você prefere que eu te toque uma punheta? Você quer o meu cú Você quer minha buceta ou você prefere que eu te toque uma punheta? Toque uma... Toque uma... Toque uma... Toque uma punheta Solta essa porra!!! Toque... Toque... Toque... Toque uma punheta Solta essa porra!!! A pedido, a pedido, a pedido da novinha A pedido, a pedido, a pedido da novinha A pedido, a pedido, a pedido... solta esse porra!!! ",funk
"  Porque sempre foste a primavera em minha vida Volta pra mim, Desponta novamente no meu canto, Eu te amo tanto...mais, te quero tanto mais Há quanto tempo faz, partiste. Como a primavera que também te viu partir Sem um adeus sequer E nada existe mais em minha vida Como um carinho teu...como um silêncio teu Lembro um sorriso teu...tão triste  Ah, Lua sem compaixão, sempre a vagar no céu Onde se esconde a minha bem-amada? Onde a minha namorada... Vai e diz a ela as minhas penas e que eu peço Peço apenas   Que ela lembre as nossas horas de poesia,  Das noites de paixão, E diz-lhe da saudade em que me viste Que estou sozinho... Que só existe meu canto triste... Na solidão ",bossa_nova
"  Quem foi, perguntou o celo Que me desobedeceu? Quem foi que entrou no meu reino E em meu ouro remexeu? Quem foi que pulou meu muro E minhas rosas colheu? Quem foi, perguntou o celo E a flauta falou: fui eu. Mas quem foi, a flauta disse Que no meu quarto surgiu? Quem foi que me deu um beijo E em minha cama dormiu? Quem foi que me fez perdida E que me desiludiu? Quem foi, perguntou a flauta E o velho celo sorriu. ",bossa_nova
"  Me diz o que você quer que eu te faça Eu te faço amor Me diz o que você quer que eu te diga Eu te digo sim Me diz o que você quer que eu te dê E eu te dou, meu bem Tudo de mim Eu faço o que você quiser Só pra te ver feliz Eu não vou parar Eu vou mimar você até quando eu puder Se isso é um defeito você pode até pedir pra eu parar Ahhh Mas isso é tão bom Eu cuido de você, você cuida de mim Se existe outro jeito eu prefiro assim E quer saber Eu vou te amar Assim, você quem vai cuidar de mim Eu cuido de você e enfim Amor não vai faltar Me diz o que você quer que eu te faça Eu te faço amor Me diz o que você quer que eu te diga Eu te digo sim Me diz se você quer que eu adivinhe Eu posso até tentar Descobrir Eu faço o que você quiser Só pra te ver feliz Eu não vou parar Eu vou mimar você até quando eu puder Se isso é um defeito você pode até pedir pra eu parar Ahhh Mas isso é tão bom Eu cuido de você, você cuida de mim Se existe outro jeito eu prefiro assim E quer saber Eu não vou parar Eu vou mimar você até quando eu puder Se isso é um defeito você pode até pedir pra eu parar Ahhh Mas isso é tão bom Eu cuido de você, você cuida de mim Se existe outro jeito eu prefiro assim E quer saber Eu vou te amar Assim, você quem vai cuidar de mim Eu cuido de você e enfim Amor não vai faltar Assim Eu cuido de você e enfim Amor não vai faltar Assim Amor não vai faltar ",sertanejo
"  Deixa o meu vento te levar Para um novo lugar Pra onde tu não sabes É uma novidade É parte do que eu prometi E não precisa temer Pois eu serei com você Te encherei de sabedoria Te encherei de conhecimento E a minha graça Não se apartará de você Eu estou sentindo que está chegando Uma novidade pra minha vida É uma promessa antiga Esperada, desejada, tão chorada Que está chegando uma novidade Uma novidade Estou me levantando Teu tempo está chegando Fiel fostes no pouco E sobre o muito te colocarei ",gospel
"  Eu ouvi palavras ditas com carinho De que na vida ninguém é feliz sozinho E você é um alguém que sempre me fez bem Me protegeu e me tirou de todo perigo E quando eu precisei você chorou comigo Valeu por você existir, é tão bom te ter aqui Eu rezo e peço pra Deus cuidar A sua vida abençoar Vou correr por você até o fim Me quis tirar do mal, eu percebi Disse verdades que eu mereci Então pra sempre amigos, sim Se Deus quiser Vou ter você guardado no meu coração Até nos seus conselhos de irmão E é pra você que eu dedico essa canção Eu rezo e peço pra Deus cuidar, cuidar A sua vida abençoar, abençoar Vou correr por você até o fim Assim eu sei que pra você também Sou alguém que te faz tão bem Mais que amigo e irmão meu, valeu Eu rezo e peço pra Deus cuidar, cuidar A sua vida abençoar, abençoar Vou correr com você até o fim Assim eu sei que pra você também Sou alguém que te faz tão bem Mais que amigo e irmão meu, valeu Quando todos se forem, eu vou estar lá com você Amigos até depois do fim Valeu, amigo! ",funk
"  Eu sinto falta da Sua voz Me chamando pra entrar Eu sinto tanta saudade De caminhar Contigo Saudades do meu Amigo Saudades do meu Pai Pai, eu sei que não mereço Mas eu não tenho pra onde ir Eu sinto tanta saudade De conversar Contigo Saudades do meu Amigo Saudades do meu Pai Eu vou voltar pra casa do Pai Eu quero o amor da casa do meu Pai E repousar tranquilo nos braços do meu Pai ",gospel
"  Te ensinei certin Te ensinei certin Hoje tu tira onda Porque eu te ensinei certin Te ensinei certin Te ensinei certin Hoje tu tira onda Porque eu te ensinei certin Me olha direito Me pega com jeito Que eu vou gostar Me beija sem medo Com calma e desejo Que eu vou gamar Seja cavalheiro Pensa em mim primeiro Senão vai me assustar Não me chame pra cama Me chame pra festa Talvez um jantar Não seja afobado Me encaixe de lado Me deixe escorregar Essa dança é gostosa Me pega, me roda Me faz arrasar Seja abusado Mas não um tarado Me faça acreditar Que você é perfeito Um homem direito Pra me namorar Te ensinei certin Te ensinei certin Hoje tu tira onda Porque eu te ensinei certin Te ensinei certin Te ensinei certin Hoje tu tira onda Porque eu te ensinei certin Me olha direito Me pega com jeito Que eu vou gostar Me beija sem medo Com calma e desejo Que eu vou gamar Seja cavalheiro Pensa em mim primeiro Senão vai me assustar Não me chame pra cama Me chame pra festa Talvez um jantar Não seja afobado Me encaixe de lado Me deixe escorregar Essa dança é gostosa Me pega, me roda Me faz arrasar Seja abusado Mas não um tarado Me faça acreditar Que você é perfeito Um homem direito Pra me namorar Te ensinei certin Te ensinei certin Hoje tu tira onda Porque eu te ensinei certin Te ensinei certin Te ensinei certin Hoje tu tira onda Porque eu te ensinei certin ",funk
"  Ave cheia de graça, bendita sejas mãe Te amo com amor eterno, singelo de coração Quero então colocar minha vida em tuas mãos Sentir que podes ninar-me, mãezinha, com tua proteção Eu quero deixar que o teu plano em mim Possa realizar sem limitações E quero tentar, sem porém saber Ser um pouquinho do que tu és Eu quero deixar que o teu plano em mim Possa realizar sem limitações E quero tentar, sem porém saber Ser um pouquinho do que tu és ",gospel
"  Cê ta ligado aquelas mina que não vale nada Que vai pro role e quer sair sem pagar nada Bebe de vários copos, dá pra vários caras Aquelas minas que se acha puta disfarçada Elas passam de nariz empinado Encara as outras minas que passam do seu lado Ser acha muito, mais não vale um real Ainda posta no face as frases do Charlie Brown Eu conheci algumas delas que ser acha as donzelas No meio da balada, modelo de passarela Lancinhos dos caras, paga de fodonas E pensa que me intimida com marra de gostosona Pelo amor né minha filha, tu ta toda montada Tira essa unha postiça, tá mal colada Essa sua calcinha deve ter tenta doença Pensa que me intimida, se enganou, você que pensa Ouvi desaforo, já fui humilhada Por essas meninas do bairro, tudo puta disfarçada Não sou top, gatona, nem a mais gostosa Mas mantenho o meu caráter que é disso que homem gosta Entendeu? Não entendeu? Deixa eu te explicar Todos sabem da sua fama, não adianta disfarçar Já fui muito humilhada pelas putas disfarçadas Pensam que são top, no final não vale nada O que adianta ser gostosa? Não é disso que homem gosta Não te vê no olho, ele só te vê de costas Ser acha maioral por que tu tem um rabão Mais pra tu subir no altar, ele olha o coração Ouvi desaforo, já fui humilhada Por essas meninas do bairro, tudo puta disfarçada Não sou top, gatona, nem a mais gostosa Mas mantenho o meu caráter que é disso que homem gosta ",funk
"  Estou escrevendo esta carta meio aos prantos Ando meio pelos cantos Pois não encontrei coragem De encarar o teu olhar Está fazendo algum tempo Que uma coisa aqui por dentro Despertou e é tão forte Que eu não pude te contar Quando você ler eu vou estar bem longe Não me julgue tão covarde Só não quis te ver chorar Perdão amiga, são coisas que acontecem Dê um beijo nos meninos Pois eu não vou mais voltar Como eu poderia dar a ela esta carta Como eu vou deixar Pra sempre aquela casa Se eu já sou feliz Se eu já tenho amor Se eu já vivo em paz? E por isso decidi Que eu vou ficar com ela A minha passagem, por favor, cancela Vá sozinha não vou mais. Quando cheguei ao portão da minha casa Como se eu tivesse asas Me senti igual criança Deu vontade de voar Quase entrei pela janela Minha esposa ali tão bela Dei-lhe um forte e longo abraço E comecei a chorar E com as lágrimas as palavras vinham E rolavam como pedras E ela só a me escutar Ao enxugar minhas lágrimas com beijos Revelou que já sabia Mas iria perdoar Como eu poderia dar a ela esta carta Como eu vou deixar Pra sempre aquela casa Se eu já sou feliz Se eu já tenho amor Se eu já vivo em paz? E por isso decidi Que eu vou ficar com ela A minha passagem, por favor, cancela Vá sozinha não vou mais Vá sozinha não vou mais ",sertanejo
"  Encostei ali num baile funk E fui vendo os bang que não era bom É que eu vi os moleques de 13 com a cara de sono E a latinha na mão E essa lata já tava amassada Em vez de refri tinha lança perfume É o perfil do moleque que o pai fugiu da responsa E a mãe não assume E o dj não tinha consciência nem experiência Só fez piorar Tocou logo um funk que dizia Quem não baforasse não ia transar Me coloquei, no lugar dos pais Ao ver novinha bebendo demais E dançando que nem uma louca Com um mano na frente e outro atrás Será que é isso que os pais ensinaram? Será que o pai é um pai presente? Ou será que é a cinta que fala Ao invés da conversa pra entrar na mente? Dei uma volta quando de repente Vejo na minha frente uma confusão É que tinha uns mano bem louco Querendo provar quem é mais malandrão Não aguentam meia hora de chão Só paga de monstro quando tá com o bonde Pois quando ta sozinho afina Fala igual menina e ainda se esconde Mais pra frente, longe do perigo Vi logo um amigo lá no chão travado Do seu lado tinha um talarico Pegando a mina desse meu chegado Atrasado chegou a atração Pensei que ele cantasse um funk bom Mas só repetia sempre a mesma frase E ainda chamavam aquilo de som Mais um pouquinho eu ficava surdo Louco pro dj apertar o mudo Pois nada com nada rimava com tudo E sua letra não tinha conteúdo Então fui embora lá do pancadão Levando comigo a insatisfação E a saudade que eu sinto do Felipe Boladão Por favor não estrague essa arte Que surgiu do gueto e espalhou no país Faça também sua parte pra valorizar o funk de raiz Até curto esse funk da moda E sei que também sou mais um aprendiz Mas prefiro Cidinho e Doca (Eu só quero é ser feliz) O careca Mc Primo e Duda do Marapé E o proceder ali tava na veia E não ficava humilhando a mulher Do Marcinho, Bob Rum, Rap do Silva e do Solitário Hoje mc virou só um produto Pra encher o bolso do seu empresário Antigamente tu ia pro baile até de chinelo E tava tudo bem Hoje em dia tem que ter no pé Um boot de 1000 pra poder ser alguém Mesmo se a casa não tiver reboco Mesmo se não tiver luz no seu poste Faz a mãe trabalhar o mês inteiro Pra poder compra sua camisa Lacoste Incentivo ao consumo de droga E a gravidez na adolescência Na moral mc's por favor Quando for compor usa consciência Mc Garden que tá aqui na rima Pra te passar um papo positivo E pra mostrar que o funk consciente ainda tá vivo! ",funk
"  Acabou nosso carnaval ninguém houve cantar canções Ninguém passa mais, brincando Feliz e nos corações saudades e cinzas foi o que restou Pels ruas o que se vê É uma gente que nem se vê Que nem sorri, se beija e abraça e sai caminhando, Dançando e cantando cantigas de amor No entanto é preciso cantar  mais que nunca e preciso cantar pra alegrar a cidade A tristeza que a gente tem Qualquer dia vai se acabar Todos vai se acabar  Todos vão sorrir, voltou a esperança E o povo contente da vida feliz a cantar  Por que são tantas coisas azuis  Há tão grades promessas de luz  Tanto amor par dar e que a gente nem sabe  Quem me dera viver pra ver  E Brincar outros Canavais com a beleza dos velhos carnavais Que machas tão lindas  O povo cantando seu canto de paz (3 vezes) Tanto amor para dar e alegrar a Cidade ",bossa_nova
"  O que vem pra tentar ferir O valente de Deus Em meio às suas guerras? Que ataque é capaz De fazê-lo olhar pra trás E querer desistir? Que terrível arma é Usada pra tentar paralisar sua fé? Cansaço, desânimo Logo após uma vitória A mistura de um desgaste com um contra-ataque do mal A dor de uma perda, ou a dor da traição Uma quebra de aliança, que é raiz da ingratidão Se alguém está assim, preste muita atenção Ouça o que vem do coração de Deus Em tempos de guerra, nunca pare de lutar Não baixe a guarda, nunca pare de lutar Em tempos de guerra, nunca pare de adorar Libera a Palavra, profetiza sem parar O escape, o descanso, a cura A recompensa vem sem demora ",gospel
"  Se Ela Dança, Eu Danço! Se Ela Dança, Eu Danço! Se Ela Dança, Eu Danço! Falei com o DJ!...(2x) Prá fazer diferente Botar chapa quente Prá gente dançar Me diz quem é a menina Que dança e fascina Que alucina querendo beijar... Se Ela Dança, Eu Danço! Balancei no balanço Nesse doce encanto Que me faz cantar... Que é quando eu te vejo Desperta o desejo Eu lembro do seu beijo E não paro de sonhar... Ela só pensa em beijar Beijar! Beijar! Beijar! E vem comigo dançar Dançar! Dançar! Dançar!... Vem viver esse sonho Eu te proponho Até suponho Vai se apaixonar Por essa alegria Que contagia A melodia Que te faz dançar... Eu viajei no teu corpo Descobri o teu gosto Deslizei no teu rosto Só prá te beijar... Dê uma chance Quem sabe esse lance Vai virar um romance E a gente vai namorar... Ela só pensa em beijar Beijar! Beijar! Beijar! E vem comigo dançar Dançar! Dançar! Dançar!...(2x) Se Ela Dança, Eu Danço! Se Ela Dança, Eu Danço! Se Ela Dança, Eu Danço! Falei com o DJ!...(2x) Prá fazer diferente Botar chapa quente Prá gente dançar Me diz quem é a menina Que dança e fascina Que alucina querendo beijar... Se Ela Dança, Eu Danço! Balancei no balanço Nesse doce encanto Que me faz cantar... Que é quando eu te vejo Desperta o desejo Eu lembro do seu beijo E não paro de sonhar... Ela só pensa em beijar Beijar! Beijar! Beijar! E vem comigo dançar Dançar! Dançar! Dançar!...(2x) Se Ela Dança, Eu Danço! Se Ela Dança, Eu Danço! Se Ela Dança, Eu Danço! Se Ela Dança, Eu Danço!...(2x ",funk
"  Novinha, quando tu for na Passion tu liga e me chama Que eu convoco o Perera e todas piranha Que é hoje que o bonde vai endoidar É hoje que o bonde vai endoidar Novinha, quando tu for na Eazy tu liga e me chama Que eu convoco o Perera e todas piranha Que é hoje que o bonde vai endoidar É hoje que o bonde vai endoidar Metendo o louco, sacou o celular e colocou o bonde no flash Que tem uma novidade, um vídeo novo lá no snap Fodeu! Hoje o Perera tá chefe Fodeu! Hoje o Perera tá chefe Fodeu! Hoje o Perera tá chefe Novinha, quando tu for na Veno tu liga e me chama Que eu convoco o Perera e todas piranha É hoje que o bonde vai endoidar É hoje que o bonde vai endoidar Novinha, quando tu for no Pia tu liga e me chama Eu convoco o gri e todas piranha Que é hoje que o bonde vai endoidar É hoje que o bonde vai endoidar Pera ae, pera ae, pera ae Ô Perera lembra daquela loirinha lá Que você esqueceu na cervejada de Mauá lá né Agora liga pra ela lá Loirinha, quando tu for lá em Mauá liga e me chama Eu convoco o Perera e todas piranha É hoje que o bonde vai endoidar É hoje que o bonde vai endoidar Pera ae Perera Que você ta esquecendo mais ainda Ta foda, hein, tá chefe Esquecendo as mina Lá na balada do Mackenzie né. Rá! Novinha, quando tu for no Mackenzie liga e me chama Que eu convoco o gri e todas piranha Que é hoje que o bonde vai endoidar É hoje que o bonde vai endoidar Metendo o louco, sacou o celular e colocou o bonde no flash Que tem uma novidade, um vídeo novo lá no snap Fodeu! Hoje o bonde nosso é chefe Fodeu! Hoje o Perera tá chefe Fodeu! Hoje o Perera tá chefe Novinha, quando tu for na Fei tu liga e me chama Que eu convoco o bonde e todas piranha Que é hoje que o bonde vai endoidar É hoje que o bonde vai endoidar Novinha, quando tu for na Nitro Point liga e me chama Que eu convoco o Perera e todas piranha Que é hoje que o bonde vai endoidar É hoje que o bonde vai endoidar ",funk
"  Eu sei viver com pouca grana, sem status, pouco luxo Sem internet, celular, sem pão francês Meu idioma é português, com muito orgulho brasileiro Viajo o mundo mesmo sem falar inglês Mas eu não sei viver sem ela, eu não sei viver sem ela Eu assumo totalmente que eu não sei Eu não sei viver sem ela, eu não sei viver sem ela Eu assumo totalmente que eu não sei Eu sei viver sem futebol, meu violão, sem ré sol Eu sei viver sem ir à praia no verão Eu sobrevivo a qualquer coisa, mas viver sem essa moça É como separar o samba e a percussão Eu não sei viver sem ela, eu não sei viver sem ela Eu assumo totalmente que eu não sei Eu não sei viver sem ela, eu não sei viver sem ela Eu assumo que eu não sei Eu não preciso tanta coisa O nosso amor já faz tão bem pra mim É o bastante sou feliz assim Eu sou feliz assim, eu sou feliz assim Eu não preciso tanta coisa O nosso amor já faz tão bem pra mim É o bastante sou feliz assim Eu sou feliz assim, eu sou feliz assim Eu não preciso tanta coisa ",sertanejo
"  Sou violeiro caminhando só, por uma estrada caminhando só Sou uma estrada procurando só levar o povo pra cidade só Parece um cordão sem ponta, pelo chão desenrolado Rasgando tudo que encontra, a terra de lado a lado Estrada de Sul a Norte, eu que passo, penso e peço Notícias de toda sorte, de dias que eu não alcanço De noites que eu desconheço, de amor, de vida e de morte Eu que já corri o mundo cavalgando a terra nua Tenho o peito mais profundo e a visão maior que a sua Muita coisa tenho visto nos lugares onde eu passo Mas cantando agora insisto neste aviso que ora faço Não existe um só compasso pra contar o que eu assisto Trago comigo uma viola só, para dizer uma palavra só Para cantar o meu caminho só, porque sozinho vou à pé e pó Guarde sempre na lembrança que esta estrada não é sua Sua vista pouco alcança, mas a terra continua Segue em frente, violeiro, que eu lhe dou a garantia De que alguém passou primeiro na procura da alegria Pois quem anda noite e dia sempre encontra um companheiro Minha estrada, meu caminho, me responda de repente Se eu aqui não vou sozinho, quem vai lá na minha frente? Tanta gente, tão ligeira, que eu até perdi a conta Mas lhe afirmo, violeiro, fora a dor que a dor não conta Fora a morte quando encontra, vai na frente um povo inteiro Sou uma estrada procurando só levar o povo pra cidade só Se meu destino é ter um rumo só, choro em meu pranto é pau, é pedra, é pó Se esse rumo assim foi feito, sem aprumo e sem destino Saio fora desse leito, desafio e desafino Mudo a sorte do meu canto, mudo o Norte dessa estrada Em meu povo não há santo, não há força, não há forte Não há morte, não há nada que me faça sofrer tanto Vai, violeiro, me leva pra outro lugar Eu também quero um dia poder levar Toda gente que virá Caminhando, procurando Na certeza de encontrar ",bossa_nova
"  Hoje o céu se abre pra derramar Sobre os corações toda a graça do Pai Eu também quero me derramar De todo o meu coração nos braços do Pai Vem, Espírito Santo, com teu poder Tocar meu ser, fluir em mim Vem, Espírito Santo, com teu poder Tocar meu ser, fluir em mim Hoje o céu se abre pra derramar Sobre os corações toda a graça do Pai Eu também quero me derramar De todo o meu coração nos braços do Pai Vem, Espírito Santo, com teu poder Tocar meu ser, fluir em mim Vem, Espírito Santo, com teu poder Tocar meu ser, fluir em mim Hoje eu posso ser um novo homem Pelo teu poder, renascer Hoje eu posso ser um novo homem Pelo teu poder, renascer ",gospel
