lyric,genre
"  hoje é dia de maldade hoje é dia de maldade hoje é dia de maldade hoje é dia de maldade chegou uma mensagem no meu whatsapp e avisa os amigo que vai até tarde chama as meninas que são mais covardes, ha ha ha elas tem disposição elas mentem pro paizão fala que tá no curso e tá na casa do negão, sacanagem hoje é dia de maldade hoje é dia de maldade hoje é dia de maldade hoje é dia de maldade e quando elas chegam, elas pedem passagem a rapaziada só pensa bobagem chamou de cachorro, pior que é verdade mas esse cachorro late, uau uau ele late, uau grr ele late, uau uau grr ele late, uau uau hoje é dia de maldade hoje é dia de maldade hoje é dia de maldade hoje é dia de maldade chegou a mensagem no meu whatsapp hoje é dia de maldade e chama as meninas que são mais covarde hoje é dia de maldade e quando elas chegam, elas pedem passagem hoje é dia de maldade segura o cachorro, que o cachorro late hoje é dia de maldade hoje é dia de maldade hoje é dia de maldade hoje é dia de maldade hoje é dia de maldade e quando elas chegam, elas pedem passagem a rapaziada só pensa bobagem chamou de cachorro, pior que é verdade mas esse cachorro late, uau uau ele late, uau grr ele late, uau uau grr ele late, ai uau hoje é dia de maldade hoje é dia de maldade hoje é dia de maldade hoje é dia de maldade, maldade, grrr (hoje é dia de maldade) (hoje é dia de maldade) (hoje é dia de maldade) (hoje é dia de maldade) ",funk
"  eu não ando só só ando em boa companhia com meu violão minha canção e a poesia para viver um grande amor, preciso é muita concentração e muito siso muita seriedade e pouco riso para viver um grande amor para viver um grande amor, mister é ser um homem de uma só mulher pois ser de muitas - poxa! - é pra quem quer nem tem nenhum valor para viver um grande amor, primeiro é preciso sagrar-se cavalheiro e ser de sua dama por inteiro seja lá como for há de fazer do corpo uma morada onde clausure-se a mulher amada e postar-se de fora com uma espada para viver um grande amor eu não ando só só ando em boa companhia com meu violão minha canção e a poesia para viver um grande amor direito não basta apenas ser um bom sujeito é preciso também ter muito peito peito de remador é sempre necessário ter em vista um crédito de rosas no florista muito mais, muito mais que na modista para viver um grande amor conta ponto saber fazer coisinhas ovos mexidos, camarões, sopinhas molhos, filés com fritas, comidinhas para depois do amor e o que há de melhor que ir pra cozinha e preparar com amor uma galinha com uma rica e gostosa farofinha para o seu grande amor? eu não ando só só ando em boa companhia com meu violão minha canção e a poesia para viver um grande amor, é muito muito importante viver sempre junto e até ser, se possível, um só defunto pra não morrer de dor é preciso um cuidado permanente não só com o corpo, mas também com a mente pois qualquer ""baixo"" seu a amada sente e esfria um pouco o amor há de ser bem cortês sem cortesia doce e conciliador sem covardia saber ganhar dinheiro com poesia não ser um ganhador mas tudo isso não adianta nada se nesta selva escura e desvairada não se souber achar a grande amada para viver um grande amor! eu não ando só só ando em boa companhia com meu violão minha canção e a poesia ",bossa_nova
"  bondade tem limite coração quente, esfria tô naquele pique porque vingança vicia nesse mundo meu aprendendo com os tombos eu sou muito boa amando mas sou melhor me vingando e as arlequina quer os vilão e os coringa e as arlequina quer os vilão e os coringa e os playboy que é do assalto nóis pega pra esculachar e as arlequina quer os vilão e os coringa e as arlequina quer os vilão e os coringa e os playboy que é do assalto nóis pega pra esculachar e as arlequina os coringa joga o dedo pro ar e as arlequina ratatata e os coringa e as arlequina ratatata e os coringa e os playboy que é do assalto nóis pega pra esculachar e os playboy que é do assalto nóis pega pra esculachar bondade tem limite coração quente esfria tô naquele pique porque vingança vicia nesse mundo meu aprendendo com os tombos eu sou muito boa amando mas sou melhor me vingando e as arlequina quer os vilão e os coringa e as arlequina quer os vilão e os coringa e os playboy que é do assalto nóis pega pra esculachar e as arlequina quer os vilão e os coringa e as arlequina quer os vilão e os coringa e os playboy que é do assalto nóis pega pra esculachar e as arlequina os coringa joga o dedo pro ar e as arlequina ratatata e os coringa e as arlequina ratatata e os coringa e os playboy que é do assalto nóis pega pra esculachar e os playboy que é do assalto nóis pega pra esculachar ",funk
"  não era eu, não era eu confundiram o meu carro minha roupa, meu sapato te juro, não era eu você me liga, diz que o papo é sério que a sua amiga tava no boteco à meia noite ela jura que me viu passar essa história é cheia de mistério a fofoqueira fala em adultério estava em casa à meia noite não saí pra passear te amo demais e não sou capaz de mentir e nem te enganar pra não te perder, nem te ver sofrer sinto muito, o jeito é negar não era eu, não era eu confundiram o meu carro minha roupa, meu sapato te juro, não era eu não era eu, não era eu tava em casa apaixonado querendo os seus abraços só pensando em você e eu vou negando até morrer ",sertanejo
"  é que eu fumei um baseado e minha mente ficou lenta senta novinha que eu sei que tu aguenta senta novinha que eu sei que tu aguenta senta novinha que eu sei que tu aguenta senta novinha que eu sei que tu aguenta vai na frente da equipe representa vai na frente da equipe representa então, senta novinha que eu sei que tu aguenta senta novinha que eu sei que tu aguenta eu fumei um baseado e minha mente ficou lenta dichava, bola acende, traga dichava, bola acende, traga que a brisa passa, faz fumaça que ela volta e vai na vara vai na vara, vai na vara, vai na vara que a brisa passa, faz fumaça que ela volta e vai na vara vai na vara, vai na vara, vai na vara ",funk
"  lá vem você de novo com esse papo bobo se é por você que eu sou completamente louco essa cara amarrada não vai servir pra nada deixa eu te dar um beijo que essa bobeira passa adoro seus defeitos e amo seu jeito carente com ciúme pra mim parece perfeito sua pele macia sorriso e alegria em uma só pessoa na mais perfeita harmonia isso é você isso é você pra mim então vem cá, meu bem vem me dar um cheiro então vem cá, vem cá matar esse desejo tá na cara que eu sem você é estrada sem sentindo viagem sem rumo um turista perdido amor mal resolvido tá na cara que eu sem você sou abelha sem mel o sol sem a lua estrela sem céu uma noiva sem véu isso sou eu sem você ",sertanejo
"  senhor me faça forte pra poder continuar guerreiro da favela com o lema de ganhar não vem pagar de quinze se não for porra nenhuma o bagulho é serio neguin, deixa biruta ronaldo e thiago vem brincando com as palavras sei que o bagulho é louco e eu exalto minha quebrada boladão é nóis que tamo, vem em tranquilidade nós seguimos em frente paz, justiça e liberdade humilde no extremo que é pra suportar o ódio pra quem desacredita, vão nos ver no pódio senhor me faça forte, eu sei que a luta é a minha vida e forças pra continuar, provar pra quem desacredita medalha da vitória estampada no meu peito diante aos maus olhados eu seja sempre o bom guerreiro eu to aqui pra mostrar, vim provar o meu respeito humildemente é nóis, a voz do gueto tô boladão e quero ouvir sua voz e aí neguin' ? fala que é nóis, que é nóis to boladão e eu não vou marcar toca sou contra a opressão e a favor da vida louca tô boladão e quero ouvir sua voz e aí neguin' ? fala que é nóis, que é nóis tô boladão e eu não vou marcar toca sou contra a opressão e a favor da vida louca oh, oh, oh, oh senhor me faça forte pra poder continuar guerreiro da favela com o lema de ganhar não vem pagar de quinze se não for porra nenhuma o bagulho é serio neguin', deixa biruta ronaldo e thiago vem brincando com as palavras o bagulho é louco e eu exalto minha quebrada boladão é nois que tamo, vem em tranquilidade nós seguimos em frente paz, justiça e liberdade humilde no extremo que é pra suportar o ódio pra quem desacredita ainda vão nos ver no pódio senhor me faça forte, eu sei que a luta é a minha vida forças pra continuar, provar pra quem não acredita medalha de vitória estampada no meu peito diante aos maus olhados eu seja sempre o bom guerreiro tô aqui pra mostrar e provar o meu respeito ronaldo e thiago, boladão é a voz do gueto tô boladão e quero ouvir sua voz e aí neguin' ? fala que é nóis, que é nóis tô boladão e eu não vou marcar toca sou contra a opressão e a favor da vida louca tô boladão e quero ouvir sua voz e aí neguin' ? fala que é nóis, que é nóis tô boladão e eu não vou marcar toca sou contra a opressão e a favor da vida louca oh, oh, oh, oh eu tenho um padrão sem essa de informalidade o respeito é muito e se reflete na igualdade menor desorientado já partiu pra vida louca por falta de estrutura, suas opções são poucas eu tenho um contexto, eu tenho uma visão da vida que sem educação, a opção é a vida bandida eu sei que a vida é louca e plenamente eu penso assim da exigência pra covarde a vitória é tudo pra mim tô boladão e quero ouvir sua voz e aí neguin' ? fala que é nóis, que é nóis tô boladão e eu não vou marcar toca sou contra a opressão e a favor da vida louca tô boladão e quero ouvir sua voz e aí neguin' ? fala que é nóis, que é nóis tô boladão e eu não vou marcar toca sou contra a opressão e a favor da vida louca oh, oh, oh, oh ",funk
"  perfumada, tudo de bom e onde ela passa chama atenção e arrasa ai, meu deus do céu totalmente solteira e uma beleza exagerada se deus fez outra mais linda que você tá guardada um sonho de consumo, hoje eu te levar embora só deixa a minha mãe te batizar de nora todo mundo comenta de tão bonita que é aonde chega chama até atenção de mulher matar papai não quer, cansou dessa brincadeira gata, desse jeito vai matar a família inteira perfumada, dispara qualquer ibope tudo de bom, pode carimbar que é top e onde ela passa chama atenção e arrasa ai, meu deus do céu, vai ser gata assim lá em casa perfumada, dispara qualquer ibope tudo de bom, pode carimbar que é top e onde ela passa chama atenção e arrasa ai, meu deus do céu, vai ser gata assim lá em casa totalmente solteira e uma beleza exagerada se deus fez outra mais linda que você tá guardada um sonho de consumo, hoje eu te levar embora só deixa a minha mãe te batizar de nora todo mundo comenta de tão bonita que é aonde chega chama até atenção de mulher matar papai não quer, cansou dessa brincadeira gata, desse jeito vai matar a família inteira perfumada, dispara qualquer ibope tudo de bom, pode carimbar que é top e onde ela passa chama atenção e arrasa ai, meu deus do céu, vai ser gata assim lá em casa perfumada, dispara qualquer ibope tudo de bom, pode carimbar que é top e onde ela passa chama atenção e arrasa ai, meu deus do céu, vai ser gata assim lá em casa ",funk
"  mais de um mês sozinha, o trem tá feio pra mim tá tudo mudado, nunca foi assim eu já não sei mais o que aconteceu meu deus, meu deus, meu deus liguei pro meu ex e ele disse não até o vizinho que ficava no portão desapareceu a minha última opção meu deus, meu deus, meu deus passou da hora de tomar meu rumo to tão cansada, é hoje que eu sumo peguei o carro e sai por aí de hoje em diante foi que eu resolvi seguir meu coração ouvir só a voz dele e não dar mais bola pra razão como fazia tum tum tum, fui pra balada e o tum tum tum rolou até de madrugada ",sertanejo
"  sopra espírito, levanta os caídos restaura as feridas, dores antigas vem pra curar sopra espírito, trazendo vida junta os pedaços já ouço ruídos do teu agir faz levantar do vale põe de pé os ossos secos com teu poder, vem restaurar da multidão de caídos faz senhor, um povo forte marchar sobre a terra, quando o vento soprar (refrão) quando o vento soprar tudo vai se mover tudo volta ao lugar quando o vento soprar (2x) sopra espírito, trazendo vida junta os pedaços já ouço ruídos do teu agir faz levantar do vale põe de pé os ossos secos com teu poder, vem restaurar da multidão de caídos faz senhor, um povo forte marchar sobre a terra, quando o vento soprar (refrão) ",gospel
  eu te amo tanto mais assim não vai rolar quando eu quero transar você quer deitar então meu amor você pode descansar mas quando eu meter o pé não venha me procurar não não venha me procurar sempre dizia pra aquela filha da puta o dia que negar em casa eu vou procurar na rua sempre dizia pra aquela filha da puta o dia que negar em casa eu vou procurar na rua ,funk
"  eu sou quem muda as estações sou o rei de todas nações sou quem trabalha e não se cansa sou o maior ninguém me alcança eu sou o guarda de israel sou quem pode dizer: sou fiel faço o que quero e não vou preso eu sou o último e o primeiro eu sou o lírio dos vales sou a trindade, mas sou um eu sou real, não sou miragem temam pois não sou qualquer um eu sou o deus da igreja por ela eu venço a peleja em todo lugar eu estou meu nome é já, eu sou o que sou sou o que sou, sobre o universo sou o que sou, de longe e de perto sou o que sou, o ar que respiras sou o que sou, sou a própria vida sou o que sou, toda glória me resta sou o que sou, aqui nessa festa sou o que sou, sou o que sou sou o que sou antes que o mundo existisse, eu sou antes que o mar vermelho abrisse, eu sou antes que o grande sol nascesse, eu sou antes que o homem me conhecesse, eu sou antes que elegessem reis na terra, eu sou antes de começar essa festa, eu sou antes que a ciência se avance, eu sou antes que o inimigo se levante, eu sou eu sou, eu faço, eu pego, eu tenho, eu posso eu vejo, eu sinto, eu prego, eu mando, desmando eu mudo de lugar pego o menor de baixo e ponho em cima pra reinar eu faço, eu mato, eu traço, eu ajo, eu salvo batizo, eu encho o vaso derramo a minha glória, minha graça e meu poder é só me adorar pra ver o que eu posso fazer eu sou o que sou eu sou o que sou eu sou o que sou eu sou o que sou eu sou o que sou eu sou o que sou eu sou o que sou eu sou o que sou sou o que sou, sobre o universo eu sou o que sou eu sou o que sou eu sou o que sou eu sou o que sou sou o que sou! ",gospel
"  santo, santo, santo é o senhor santo, santo, santo é o senhor céus e terra proclamam vossa glória hosana nas alturas santo, santo, santo é o senhor santo, santo, santo é o senhor bendito o que vem em nome do senhor hosana nas alturas santo, santo, santo é o senhor santo, santo, santo é o senhor ",gospel
"  here she comes here she comes here she comes here she comes ela é carioca she's a carioca just see the way she walks nobody else can be what she is to me i look and what do i see when i look deep in her eyes i can see the sea a forgotten road the caressing skies and not only that i'm in love with her the most exciting way it's written on my lips where her kisses stay she smiles and all of a sudden the world is smiling for me, and you know what else she's a carioca ela é carioca here she comes here she comes ela é carioca ela é carioca, basta o jeitinho dela andar e ninguém tem carinho assim, para dar. eu vejo na luz dos seus olhos as noites do frio ao luar eu vejo a mesma luz, vejo o mesmo cé, vejo o mesmo mar. and not only that i'm in love with her the most exciting way it's written on my lips where her kisses stay she smiles and all of a sudden the world is smiling for me, and you know what else she's a carioca ela é carioca here she comes here she comes here she comes here she comes here she comes here she comes here she comes here she comes ",bossa_nova
"  eu te esperarei, nós sentaremos juntos frente ao mar e de mãos dadas vamos caminhar mesmo que passe toda a minha vida, eu te esperarei e nos teus olhos ainda existe amor e seu olhar me disse ""eu voltarei"" mesmo que passe toda minha vida, eu te esperarei sem me dar conta, eu regresso, paro e penso e eu confesso, espero que o perdão esteja em sua mente por isso eu rezo eu sou sincero, eu te prometo, não me olha depois que abrir essa porta aí te digo: se for, não volta e 7 de setembro a tua amiga me ligou me dizendo que você tava morando perto dela e eu confesso, eu só queria te ver, ficar com você pra te dizer, pra te dizer eu te esperarei, nós sentaremos juntos frente ao mar e de mãos dadas vamos caminhar mesmo que passe toda a minha vida, eu te esperarei e nos teus olhos ainda existe amor e seu olhar me disse eu voltarei mesmo que passe toda a minha vida, eu te esperarei não quero nada, sigo cantando com a luz apagada porque a guerra me tirou seu olhar mesmo que passe toda a minha vida, eu te esperarei sigo cantando com a luz apagada porque a guerra me tirou seu olhar mesmo que passe toda a minha vida, eu te esperarei nós sentaremos juntos frente ao mar e de mãos dadas vamos caminhar mesmo que passe toda a minha vida, eu te esperarei e nos teus olhos ainda existe amor e seu olhar me disse eu voltarei mesmo que passe toda a minha vida, eu te esperarei ",sertanejo
  minha saudade é a saudade de você que não quis levar de mim a saudade de você e foi por isso que tão cedo me esqueceu mas eu tenho até hoje a saudade de você eu já me acostumei a viver sem teu amor mas só não consegui foi viver sem ter saudade minha saudade é a saudade de você que não quis levar de mim a saudade de você ,bossa_nova
"  esquece de uma vez o mal que ela te fez ficou la no passado é coisa de ex ela só ta fazendo a gente brigar e ai você vai deixar mostrar pra ela que agora você é meu que o amor que você deu ela não mereceu ela só ta fazendo a gente brigar e ai você vai deixar não deixa ela se aproveitar dessa situação, não deixa não eu vou descontar a raiva dela na sua boca vou dar o troco tirando a sua roupa trazer você pra morar na minha cama eu vou contar pra ela que a gente se ama eu vou ",sertanejo
"  um plano pra salvar, um pacto pra selar silêncio no céu resgate e salvação encheu seu coração ele nem hesitou no palco do amor, o autor anunciou a vida e salvação tudo que ele fez foi obedecer o plano que deus escreveu e quando a minha história parecia ter chegado ao fim a sua graça me alcançou e quando tudo parecia estar perdido naquela cruz o seu sangue me libertou (me libertou) jesus, o plano perfeito mistério da graça que me transformou o seu nome é jesus, nome sobre todos veio pra salvar, ele me salvou! um plano pra salvar, um pacto pra selar silêncio no céu resgate e salvação encheu seu coração ele nem hesitou no palco do amor, o autor anunciou a vida e salvação tudo que ele fez foi obedecer o plano que deus escreveu e quando a minha história parecia ter chegado ao fim... jesus, o plano perfeito ele pagou o preço da minha salvação ele pagou jesus cordeiro de deus tira o pecado do mundo pagou o preço da minha salvação jesus..... (te adoramos!) ",gospel
"  desperta, levanta se animar para o dia já é bom eu começar a me equipar não posso esquecer nada nessa correria se eu demorar eles não vão me esperar oooo já começou com uma grande euforia, alegria oooo agora eu vou sair para me aventurar, aventurar minecraft agora vou explorar e com meus amigos avançar tenho tudo no inventário juntos neste desafio juntos neste desafio enderman creepers ordas de zumbis e a cada segundo eles chegam mais, mais eles acham que podem nos deter não vai ser agora que eles vão nos vencer oooo chegou a nossa hora de encantar, encantar oooo estando unidos poderemos derrotar, derrotar minecraft agora vou batalhar e com meus amigos me arriscar tenho tudo no inventario juntos neste desafio, juntos neste desafio com meus amigos, com meus amigos com meus amigos eu amigos com meus amigos, com meus amigos com meus amigos eu amigos minecraft agora vou retorna e com meus amigos descansar tenho tudo no inventario juntos neste desafio juntos neste desafio ",funk
"  deus, meu deus tudo está tão difícil pra mim deus, meu deus muitos me perguntam onde tu estás dentro de mim minha alma se abateu mas tua mão contudo me escondeu em tua presença, oh deus quando eu chorar, vou me lembrar que até aqui tua mão me sustentou digo à minha alma: espera em deus pois ainda o louvarei, eu o louvarei deus, meu deus tudo está tão difícil pra mim deus, meu deus muitos me perguntam onde tu estás dentro de mim minha alma se abateu mas tua mão contudo me escondeu em tua presença, oh deus quando eu chorar, vou me lembrar que até aqui tua mão me sustentou digo à minha alma: espera em deus pois ainda o louvarei, eu o louvarei eu te louvarei em meio à provação, em meio às lutas eu te louvarei, eu te louvarei, venha o que vier eu te louvarei, eu te louvarei louvarei teu nome, senhor ",gospel
"  no meio do deserto, sem amigo e sem teto ela anda e vai, vai, vai com um bocado de pão e um odre de água ela anda e vai, vai, vai sem ter pra onde ir e nem onde ficar parecia sozinha sem ninguém pra ajudar era assim que agar e o seu filho ismael caminhavam errantes sob olhar do céu andaram muitos dias, em meio ao calor comeram todo o pão e a água acabou não tinham mais sustento para os alimentar parecia o fim que estava a chegar e consumida toda água do odre agar deitou o menino debaixo de uma árvore e se distanciou dele e já quase sem forças mas protegido pela sombra daquela árvore quem sabe ismael chorou e deus ouviu a voz do menino e enviou-lhe um anjo que bradando a agar lhe disse assim agar, não te preocupas com isso não temas porque deus ouviu a voz do menino abriu-se os olhos e ela enxergou a fonte de água que deus lhe mostrou deu água ao menino e bebeu-a também renovou as forças pra ir mais além deus age assim não dá pra explicar permite que tudo venha se acabar você ora e chora e deus chega na hora ele tem pra te dar eu tenho água, eu tenho pão, eu tenho graça eu tenho salvação eu tenho vida, tenho surpresa, eu tenho providência hoje aqui pra minha igreja não acabou ainda tem mais esse deserto não vai te matar jamais chama por mim, clama meu nome pois por você no deserto eu crio fonte eu sou o deus que falo contigo descansa em mim pois eu sou o teu amigo não se desesperes você não irá morrer ainda tem muita coisa que você irá viver ora que eu te ouço, ouço e atendo atendo e faço, faço e surpreendo surpreendo a terra, a terra me escuta faço do deserto um grande rio sem cair chuva contempla a vitória, a vitória é certa certa pra quem busca, busca e espera teu futuro é grande e já é certo porque tenho pra você providência no deserto no deserto providência no deserto ",gospel
"  onde está aquele brilho dos teus olhos? teu sorriso não está mais como antes o amor se esfriou, cresceu o ódio e te aprisionou sem dar nenhuma chance deus ainda não te esqueceu hoje mesmo vai te levantar tudo que ele te prometeu se cumprirá se a tribulação te derrubou com certeza deus não é culpado como antes sempre esteve do teu lado deus está contigo e ele está agindo, ninguém pode impedir quando está a frente todo mal tem que sair é só pedir com fé que já é garantido deus está contigo o deus do impossível vitória vai te dar até da sepultura ele faz ressuscitar pode acreditar deus está contigo deus ainda não te esqueceu hoje mesmo vai te levantar tudo que ele te prometeu se cumprirá se a tribulação te derrubou com certeza deus não é culpado como antes sempre esteve do teu lado deus está contigo e ele está agindo, ninguém pode impedir quando está a frente todo mal tem que sair é só pedir com fé que já é garantido deus está contigo o deus do impossível vitória vai te dar até da sepultura ele faz ressuscitar pode acreditar deus está contigo e ele está agindo, ninguém pode impedir quando está a frente todo mal tem que sair é só pedir com fé que já é garantido deus está contigo o deus do impossível vitória vai te dar até da sepultura ele faz ressuscitar pode acreditar deus está contigo deus está contigo ",gospel
"  ponta de areia, ponto final da bahia-minas estrada natural que ligava minas do porto ao mar, caminho de ferro mandaram arrancar velho maquinista com seu boné lembra o povo alegre que vinha cortejar maria-fumaça não canta mais para moças, flores, janelas e quintais na praça vazia um grito, um ai casas esquecidas, viúvas nos portais ",bossa_nova
  lembro do primeiro beijo que você me deu na luz do luar era lua cheia clareando nossos sonhos e eu a te conquistar fazia planos desenhava corações segredos vindos do ar seus olhos brilhando querendo enxergar que esse dia pudesse chegar tudo aconteceu do jeito que eu imaginei era pra ser assim deus te mandou pra mim nada se compara a energia de nós dois não te explicação é tanto amor que quase não cabe no meu coração lembro do primeiro beijo que você me deu na luz do luar era lua cheia clareando nossos sonhos e eu a te conquistar fazia planos desenhava corações segredos vindos do ar seus olhos brilhando querendo enxergar que esse dia pudesse chegar tudo aconteceu do jeito que eu imaginei era pra ser assim deus te mandou pra mim nada se compara a energia de nós dois não te explicação é tanto amor que quase não cabe no meu coração ,sertanejo
"  eu, você, um pôr do sol a praia, o mar, promessar no ar e tudo que eu quis sem medo de ser feliz é tão bom andar por aí pra mim, pra você, hollywood é aqui se o sonho acabou, a gente não acordou eu, você, até de manhã lembrando as bobagens de amor que eu falei você meu galã, e eu sua dorys day você pra mim, e eu pra ti a vida inteira pra nós dois tea for two e um final feliz tea for two e um final feliz tea for two e um final feliz tea for two e um final feliz ",bossa_nova
"  vodka ou água de coco, pra mim tanto faz gosto quando fica louca e cada vez eu quero mais cada vez eu quero mais whisky ou água de coco, pra mim tanto faz eu já tô cheio de tesão e cada vez eu quero mais cada vez eu quero mais um, dois, três, quatro pra ficar maneiro eu jogo o clima lá no alto alto em cima! alto em cima! alto em cima! alto em cima! em cima! em cima! em cima! em cima! eu não tô de brincadeira, eu meto tudo, eu pego firme pra valer chego cheio de maldade, eu quero ouvir você gemer eu te ligo e chega a noite, vou com tudo e vai que vai tem sabor de chocolate o sexo que a gente faz corpo quente, tô suado, vem melar e vem lamber só o cheiro, só um toque, já me faz enlouquecer já me faz enlouquecer vodka ou água de coco, pra mim tanto faz eu gosto quando fica louca e cada vez eu quero mais cada vez eu quero mais whisky ou água de coco, pra mim tanto faz eu já tô cheio de tesão e cada vez eu quero mais cada vez eu quero mais um, dois, três, quatro pra ficar maneiro eu jogo o clima lá no alto alto em cima! alto em cima! alto em cima! alto em cima! em cima! em cima! em cima! em cima! eu não tô de brincadeira eu meto tudo, eu pego firme pra valer chego cheio de maldade, eu quero ouvir você gemer eu te ligo e chega a noite, vou com tudo e vai que vai tem sabor de chocolate, o sexo que a gente faz corpo quente, tô suado, vem melar e vem lamber só o cheiro, só um toque, já me faz enlouquecer já me faz enlouquecer um, dois, três, quatro pra ficar maneiro eu jogo o clima lá no alto alto em cima! alto em cima! alto em cima! alto em cima! em cima! em cima! em cima! em cima! ",funk
"  é de sonho e de pó o destino de um só feito eu perdido em pensamentos sobre o meu cavalo é de laço e de nó de gibeira o jiló dessa vida cumprida a sol sou caipira, pirapora nossa senhora de aparecida ilumina a mina escura e funda o trem da minha vida sou caipira, pirapora nossa senhora de aparecida ilumina a mina escura e funda o trem da minha vida o meu pai foi peão minha mãe solidão meus irmãos perderam-se na vida à custa de aventuras descasei, joguei, investi, desisti se há sorte, não sei, nunca vi sou caipira, pirapora nossa senhora de aparecida ilumina a mina escura e funda o trem da minha vida sou caipira, pirapora nossa senhora de aparecida ilumina a mina escura e funda o trem da minha vida me disseram porém se eu viesse aqui pra pedir de romaria e prece paz nos desaventos como eu não sei rezar só queria mostrar meu olhar, meu olhar, meu olhar sou caipira, pirapora nossa senhora de aparecida ilumina a mina escura e funda o trem da minha vida sou caipira, pirapora nossa senhora de aparecida ilumina a mina escura e funda o trem da minha vida ",sertanejo
